order_id,customer_id,order_date,product,quantity,unit_price,order_status
130192,C0844,2024-03-09,Laptop,3,1200,COMPLETED
130193,C0460,2024-04-05,Mouse,1,25,COMPLETED
130194,C0709,2024-01-02,Keyboard,3,75,COMPLETED
130195,C0802,2024-01-08,Monitor,1,300,COMPLETED
130196,C0926,2024-03-14,Monitor,1,300,COMPLETED
130197,C0326,2024-03-13,Monitor,2,300,COMPLETED
130198,C0125,2024-01-16,Laptop,3,1200,CANCELLED
130199,C0594,2024-01-11,Laptop,1,1200,COMPLETED
130200,C0148,2024-04-23,Mouse,2,25,COMPLETED
130201,C0901,2024-01-05,Laptop,2,1200,CANCELLED
130202,C0346,2024-01-15,Mouse,3,25,COMPLETED
130203,C0390,2024-04-22,Headphones,3,150,CANCELLED
130204,C0660,2024-03-01,Headphones,1,150,COMPLETED
130205,C0462,2024-03-18,Monitor,3,300,COMPLETED
130206,C0327,2024-04-21,Laptop,2,1200,COMPLETED
130207,C0721,2024-03-23,Keyboard,3,75,COMPLETED
130208,C0619,2024-02-03,Laptop,3,1200,COMPLETED
130209,C0509,2024-03-13,Mouse,1,25,COMPLETED
130210,C0594,2024-04-23,Keyboard,2,75,COMPLETED
130211,C0448,2024-03-08,Monitor,1,300,COMPLETED
130212,C0369,2024-01-30,Laptop,2,1200,COMPLETED
130213,C0819,2024-03-22,Mouse,2,25,COMPLETED
130214,C0635,2024-04-16,Laptop,3,1200,COMPLETED
130215,C0070,2024-03-08,Keyboard,2,75,CANCELLED
130216,C0763,2024-02-04,Headphones,1,150,COMPLETED
130217,C0051,2024-04-28,Monitor,3,300,COMPLETED
130218,C0848,2024-01-17,Mouse,2,25,COMPLETED
130219,C0529,2024-03-17,Mouse,1,25,COMPLETED
130220,C0585,2024-03-23,Laptop,2,1200,COMPLETED
130221,C0801,2024-02-10,Headphones,3,150,COMPLETED
130222,C0472,2024-03-31,Mouse,2,25,COMPLETED
130223,C0728,2024-01-25,Keyboard,2,75,COMPLETED
130224,C0439,2024-02-08,Keyboard,3,75,CANCELLED
130225,C0881,2024-02-15,Monitor,3,300,COMPLETED
130226,C0662,2024-01-23,Laptop,2,1200,CANCELLED
130227,C0362,2024-03-17,Laptop,3,1200,COMPLETED
130228,C0126,2024-01-07,Headphones,1,150,COMPLETED
130229,C0875,2024-01-15,Monitor,2,300,CANCELLED
130230,C0005,2024-03-11,Monitor,3,300,COMPLETED
130231,C0977,2024-01-30,Laptop,3,1200,CANCELLED
130232,C0260,2024-01-07,Keyboard,3,75,COMPLETED
130233,C0840,2024-02-02,Keyboard,3,75,COMPLETED
130234,C0482,2024-03-13,Mouse,2,25,COMPLETED
130235,C0874,2024-01-21,Monitor,3,300,COMPLETED
130236,C0601,2024-03-10,Keyboard,2,75,COMPLETED
130237,C0267,2024-04-08,Headphones,1,150,COMPLETED
130238,C0053,2024-02-12,Headphones,2,150,COMPLETED
130239,C0301,2024-04-15,Monitor,2,300,COMPLETED
130240,C0364,2024-03-28,Laptop,3,1200,CANCELLED
130241,C0045,2024-02-27,Keyboard,3,75,COMPLETED
130242,C0315,2024-04-10,Headphones,3,150,COMPLETED
130243,C0604,2024-02-16,Laptop,1,1200,COMPLETED
130244,C0702,2024-01-15,Monitor,1,300,COMPLETED
130245,C0230,2024-03-14,Headphones,2,150,CANCELLED
130246,C0043,2024-01-07,Monitor,3,300,COMPLETED
130247,C0369,2024-01-11,Headphones,3,150,COMPLETED
130248,C0574,2024-02-14,Headphones,3,150,COMPLETED
130249,C0503,2024-03-10,Keyboard,3,75,COMPLETED
130250,C0613,2024-03-29,Headphones,1,150,COMPLETED
130251,C0903,2024-01-27,Monitor,2,300,COMPLETED
130252,C0789,2024-01-18,Monitor,1,300,COMPLETED
130253,C0815,2024-02-06,Headphones,2,150,COMPLETED
130254,C0413,2024-02-04,Mouse,2,25,COMPLETED
130255,C0844,2024-01-29,Mouse,3,25,COMPLETED
130256,C0946,2024-02-23,Headphones,3,150,COMPLETED
130257,C0133,2024-01-07,Monitor,1,300,COMPLETED
130258,C0719,2024-04-29,Mouse,2,25,COMPLETED
130259,C0023,2024-02-18,Headphones,2,150,COMPLETED
130260,C0476,2024-03-16,Keyboard,3,75,COMPLETED
130261,C0010,2024-02-25,Laptop,1,1200,COMPLETED
130262,C0804,2024-03-24,Laptop,2,1200,COMPLETED
130263,C0312,2024-01-15,Mouse,3,25,CANCELLED
130264,C0716,2024-04-21,Monitor,2,300,COMPLETED
130265,C0597,2024-01-06,Keyboard,2,75,PENDING
130266,C0009,2024-04-02,Keyboard,1,75,COMPLETED
130267,C0767,2024-04-16,Keyboard,3,75,COMPLETED
130268,C0248,2024-03-10,Monitor,1,300,COMPLETED
130269,C0505,2024-03-18,Keyboard,2,75,COMPLETED
130270,C0660,2024-01-10,Headphones,2,150,COMPLETED
130271,C0398,2024-01-02,Keyboard,1,75,COMPLETED
130272,C0416,2024-01-30,Headphones,3,150,COMPLETED
130273,C0843,2024-02-01,Headphones,3,150,PENDING
130274,C0941,2024-03-12,Keyboard,1,75,COMPLETED
130275,C0885,2024-03-16,Mouse,3,25,COMPLETED
130276,C0177,2024-03-05,Laptop,3,1200,COMPLETED
130277,C0900,2024-04-06,Keyboard,2,75,PENDING
130278,C0212,2024-01-31,Mouse,3,25,COMPLETED
130279,C0143,2024-04-10,Keyboard,2,75,CANCELLED
130280,C0112,2024-02-25,Keyboard,1,75,COMPLETED
130281,C0386,2024-03-07,Monitor,2,300,COMPLETED
130282,C0529,2024-03-16,Monitor,2,300,COMPLETED
130283,C0465,2024-04-10,Headphones,2,150,COMPLETED
130284,C0191,2024-04-20,Mouse,2,25,COMPLETED
130285,C0572,2024-04-21,Monitor,2,300,COMPLETED
130286,C0328,2024-04-04,Mouse,2,25,COMPLETED
130287,C0299,2024-01-16,Keyboard,3,75,PENDING
130288,C0531,2024-03-02,Keyboard,1,75,COMPLETED
130289,C0140,2024-01-04,Laptop,2,1200,COMPLETED
130290,C0291,2024-04-23,Monitor,3,300,PENDING
130291,C0393,2024-01-10,Laptop,3,1200,COMPLETED
130292,C0317,2024-04-03,Keyboard,2,75,COMPLETED
130293,C0428,2024-03-09,Headphones,3,150,COMPLETED
130294,C0164,2024-04-12,Mouse,1,25,COMPLETED
130295,C0526,2024-02-02,Laptop,1,1200,COMPLETED
130296,C0807,2024-01-12,Headphones,3,150,COMPLETED
130297,C0987,2024-02-27,Headphones,2,150,COMPLETED
130298,C0355,2024-03-23,Headphones,1,150,COMPLETED
130299,C0099,2024-03-28,Keyboard,3,75,COMPLETED
130300,C0669,2024-03-28,Keyboard,2,75,COMPLETED
130301,C0740,2024-04-03,Keyboard,3,75,COMPLETED
130302,C0415,2024-02-13,Laptop,3,1200,CANCELLED
130303,C0982,2024-01-06,Keyboard,3,75,COMPLETED
130304,C0445,2024-04-14,Keyboard,3,75,CANCELLED
130305,C0689,2024-01-29,Keyboard,2,75,CANCELLED
130306,C0682,2024-01-09,Laptop,2,1200,COMPLETED
130307,C0780,2024-04-19,Monitor,2,300,COMPLETED
130308,C0433,2024-04-18,Headphones,3,150,COMPLETED
130309,C0311,2024-01-06,Headphones,2,150,PENDING
130310,C0771,2024-01-19,Monitor,3,300,CANCELLED
130311,C0485,2024-01-25,Headphones,1,150,COMPLETED
130312,C0830,2024-02-19,Headphones,2,150,PENDING
130313,C0154,2024-03-01,Headphones,3,150,COMPLETED
130314,C0894,2024-01-09,Mouse,2,25,COMPLETED
130315,C0074,2024-01-07,Laptop,2,1200,COMPLETED
130316,C0509,2024-03-11,Monitor,1,300,COMPLETED
130317,C0572,2024-03-02,Mouse,2,25,COMPLETED
130318,C0132,2024-02-24,Laptop,3,1200,COMPLETED
130319,C0856,2024-02-10,Laptop,1,1200,COMPLETED
130320,C0120,2024-04-29,Monitor,3,300,COMPLETED
130321,C0749,2024-01-11,Laptop,2,1200,CANCELLED
130322,C0513,2024-03-02,Headphones,1,150,COMPLETED
130323,C0559,2024-04-20,Mouse,3,25,COMPLETED
130324,C0919,2024-03-27,Laptop,1,1200,COMPLETED
130325,C0590,2024-03-26,Mouse,3,25,COMPLETED
130326,C0746,2024-03-17,Monitor,3,300,COMPLETED
130327,C0816,2024-03-08,Laptop,2,1200,COMPLETED
130328,C0699,2024-01-11,Mouse,1,25,COMPLETED
130329,C0469,2024-04-10,Keyboard,1,75,COMPLETED
130330,C0588,2024-02-27,Keyboard,1,75,COMPLETED
130331,C0318,2024-01-01,Laptop,2,1200,COMPLETED
130332,C0401,2024-02-23,Laptop,2,1200,COMPLETED
130333,C0113,2024-01-03,Keyboard,1,75,COMPLETED
130334,C0726,2024-01-06,Headphones,2,150,COMPLETED
130335,C0902,2024-02-15,Mouse,1,25,COMPLETED
130336,C0283,2024-03-21,Keyboard,3,75,COMPLETED
130337,C0772,2024-03-03,Headphones,1,150,COMPLETED
130338,C0967,2024-01-29,Monitor,3,300,COMPLETED
130339,C0792,2024-03-19,Mouse,3,25,CANCELLED
130340,C0004,2024-02-26,Keyboard,2,75,COMPLETED
130341,C0576,2024-01-05,Mouse,3,25,COMPLETED
130342,C0759,2024-04-25,Mouse,1,25,COMPLETED
130343,C0780,2024-04-20,Mouse,1,25,COMPLETED
130344,C0295,2024-01-18,Mouse,1,25,COMPLETED
130345,C0839,2024-02-15,Mouse,1,25,COMPLETED
130346,C0624,2024-01-30,Monitor,3,300,CANCELLED
130347,C0015,2024-02-14,Monitor,3,300,COMPLETED
130348,C0177,2024-03-12,Laptop,2,1200,COMPLETED
130349,C0848,2024-03-17,Keyboard,3,75,COMPLETED
130350,C0251,2024-03-17,Laptop,1,1200,COMPLETED
130351,C0893,2024-03-06,Mouse,1,25,COMPLETED
130352,C0511,2024-02-10,Mouse,2,25,PENDING
130353,C0458,2024-01-02,Headphones,1,150,COMPLETED
130354,C0883,2024-04-06,Mouse,2,25,COMPLETED
130355,C0738,2024-02-22,Mouse,2,25,PENDING
130356,C0332,2024-02-14,Headphones,2,150,COMPLETED
130357,C0869,2024-03-28,Laptop,3,1200,COMPLETED
130358,C0689,2024-04-07,Keyboard,2,75,CANCELLED
130359,C0812,2024-01-10,Laptop,2,1200,PENDING
130360,C0523,2024-04-25,Monitor,3,300,COMPLETED
130361,C0199,2024-02-25,Mouse,2,25,COMPLETED
130362,C0589,2024-02-20,Headphones,3,150,COMPLETED
130363,C0227,2024-01-18,Keyboard,1,75,COMPLETED
130364,C0793,2024-01-01,Laptop,2,1200,COMPLETED
130365,C0577,2024-02-27,Headphones,3,150,COMPLETED
130366,C0316,2024-02-20,Headphones,3,150,COMPLETED
130367,C0436,2024-04-28,Headphones,2,150,COMPLETED
130368,C0062,2024-04-06,Keyboard,1,75,CANCELLED
130369,C0602,2024-02-12,Keyboard,3,75,COMPLETED
130370,C0053,2024-03-23,Laptop,1,1200,CANCELLED
130371,C0928,2024-04-16,Mouse,3,25,COMPLETED
130372,C0665,2024-02-22,Monitor,2,300,COMPLETED
130373,C0842,2024-01-05,Monitor,2,300,CANCELLED
130374,C0074,2024-01-04,Headphones,1,150,COMPLETED
130375,C0083,2024-02-12,Keyboard,1,75,COMPLETED
130376,C0960,2024-04-10,Mouse,3,25,COMPLETED
130377,C0247,2024-03-13,Headphones,2,150,COMPLETED
130378,C0642,2024-03-31,Keyboard,3,75,COMPLETED
130379,C0393,2024-03-25,Headphones,2,150,CANCELLED
130380,C0266,2024-01-20,Mouse,2,25,COMPLETED
130381,C0902,2024-04-23,Monitor,2,300,COMPLETED
130382,C0539,2024-04-13,Monitor,3,300,PENDING
130383,C0933,2024-02-08,Mouse,2,25,PENDING
130384,C0087,2024-02-17,Laptop,3,1200,COMPLETED
130385,C0502,2024-02-23,Headphones,3,150,CANCELLED
130386,C0982,2024-03-30,Mouse,3,25,COMPLETED
130387,C0950,2024-02-11,Laptop,1,1200,COMPLETED
130388,C0067,2024-01-22,Monitor,2,300,COMPLETED
130389,C0995,2024-03-31,Keyboard,1,75,CANCELLED
130390,C0159,2024-01-28,Keyboard,2,75,PENDING
130391,C0434,2024-04-03,Keyboard,2,75,COMPLETED
130392,C0199,2024-02-28,Laptop,2,1200,CANCELLED
130393,C0623,2024-02-12,Laptop,1,1200,COMPLETED
130394,C0173,2024-03-05,Monitor,1,300,COMPLETED
130395,C0779,2024-03-14,Headphones,1,150,COMPLETED
130396,C0355,2024-04-08,Mouse,1,25,CANCELLED
130397,C0380,2024-04-15,Headphones,1,150,COMPLETED
130398,C0102,2024-01-22,Headphones,1,150,COMPLETED
130399,C0745,2024-03-28,Monitor,3,300,COMPLETED
130400,C0062,2024-04-29,Mouse,2,25,COMPLETED
130401,C0781,2024-04-02,Monitor,1,300,COMPLETED
130402,C0023,2024-04-14,Monitor,1,300,COMPLETED
130403,C0126,2024-01-30,Headphones,1,150,PENDING
130404,C0246,2024-02-20,Monitor,3,300,COMPLETED
130405,C0487,2024-04-16,Keyboard,3,75,COMPLETED
130406,C0333,2024-02-08,Keyboard,3,75,COMPLETED
130407,C0840,2024-02-05,Laptop,2,1200,COMPLETED
130408,C0340,2024-01-16,Monitor,3,300,COMPLETED
130409,C0355,2024-04-24,Keyboard,1,75,COMPLETED
130410,C0246,2024-01-27,Monitor,2,300,COMPLETED
130411,C0233,2024-01-30,Headphones,3,150,COMPLETED
130412,C0290,2024-01-16,Monitor,2,300,COMPLETED
130413,C0156,2024-02-14,Keyboard,2,75,COMPLETED
130414,C0903,2024-03-10,Headphones,2,150,PENDING
130415,C0805,2024-03-04,Mouse,2,25,COMPLETED
130416,C0551,2024-01-31,Laptop,1,1200,COMPLETED
130417,C0933,2024-01-14,Mouse,2,25,COMPLETED
130418,C0653,2024-02-23,Laptop,3,1200,COMPLETED
130419,C0089,2024-04-14,Laptop,2,1200,COMPLETED
130420,C0654,2024-01-14,Headphones,1,150,COMPLETED
130421,C0793,2024-02-18,Keyboard,1,75,COMPLETED
130422,C0532,2024-03-29,Headphones,1,150,CANCELLED
130423,C0723,2024-03-15,Headphones,3,150,COMPLETED
130424,C0085,2024-03-11,Mouse,3,25,COMPLETED
130425,C0217,2024-01-23,Headphones,1,150,COMPLETED
130426,C0995,2024-03-21,Mouse,3,25,COMPLETED
130427,C0203,2024-02-14,Mouse,3,25,CANCELLED
130428,C0742,2024-01-29,Headphones,1,150,COMPLETED
130429,C0297,2024-03-04,Mouse,2,25,COMPLETED
130430,C0768,2024-04-30,Monitor,3,300,COMPLETED
130431,C0618,2024-03-25,Keyboard,2,75,PENDING
130432,C0357,2024-03-17,Keyboard,2,75,COMPLETED
130433,C0338,2024-03-08,Monitor,2,300,COMPLETED
130434,C0146,2024-03-12,Headphones,3,150,COMPLETED
130435,C0696,2024-01-15,Mouse,1,25,COMPLETED
130436,C0875,2024-02-06,Monitor,3,300,COMPLETED
130437,C0218,2024-04-16,Monitor,2,300,COMPLETED
130438,C0828,2024-03-17,Laptop,2,1200,COMPLETED
130439,C0456,2024-03-05,Keyboard,3,75,COMPLETED
130440,C0433,2024-01-17,Mouse,2,25,PENDING
130441,C0267,2024-01-26,Laptop,3,1200,PENDING
130442,C0383,2024-03-24,Mouse,3,25,CANCELLED
130443,C0791,2024-04-09,Mouse,3,25,COMPLETED
130444,C0442,2024-01-22,Laptop,2,1200,PENDING
130445,C0079,2024-01-18,Laptop,3,1200,COMPLETED
130446,C0771,2024-04-28,Mouse,2,25,PENDING
130447,C0976,2024-01-07,Mouse,1,25,COMPLETED
130448,C0848,2024-01-10,Mouse,3,25,COMPLETED
130449,C0022,2024-02-12,Headphones,2,150,CANCELLED
130450,C0006,2024-01-08,Monitor,1,300,COMPLETED
130451,C0151,2024-03-15,Mouse,3,25,COMPLETED
130452,C0415,2024-01-03,Mouse,2,25,COMPLETED
130453,C0685,2024-02-15,Mouse,3,25,PENDING
130454,C0901,2024-03-27,Keyboard,2,75,COMPLETED
130455,C0917,2024-02-06,Keyboard,3,75,COMPLETED
130456,C0121,2024-03-18,Monitor,2,300,COMPLETED
130457,C0160,2024-02-10,Monitor,1,300,CANCELLED
130458,C0236,2024-02-17,Headphones,2,150,COMPLETED
130459,C0343,2024-03-29,Mouse,2,25,COMPLETED
130460,C0206,2024-02-15,Laptop,1,1200,COMPLETED
130461,C0004,2024-02-22,Keyboard,2,75,COMPLETED
130462,C0721,2024-01-08,Monitor,1,300,COMPLETED
130463,C0938,2024-03-31,Mouse,2,25,COMPLETED
130464,C0492,2024-03-19,Headphones,3,150,COMPLETED
130465,C0907,2024-01-29,Headphones,2,150,COMPLETED
130466,C0055,2024-02-12,Keyboard,1,75,COMPLETED
130467,C0170,2024-04-28,Headphones,2,150,COMPLETED
130468,C0296,2024-02-12,Monitor,2,300,COMPLETED
130469,C0571,2024-02-09,Monitor,3,300,COMPLETED
130470,C0899,2024-02-15,Headphones,3,150,COMPLETED
130471,C0941,2024-03-21,Headphones,3,150,COMPLETED
130472,C0624,2024-01-22,Keyboard,2,75,COMPLETED
130473,C0044,2024-02-23,Monitor,1,300,CANCELLED
130474,C0113,2024-03-01,Laptop,2,1200,COMPLETED
130475,C0482,2024-03-26,Keyboard,1,75,COMPLETED
130476,C0476,2024-01-14,Laptop,1,1200,COMPLETED
130477,C0502,2024-01-10,Headphones,1,150,COMPLETED
130478,C0974,2024-02-24,Monitor,1,300,COMPLETED
130479,C0264,2024-04-23,Keyboard,3,75,PENDING
130480,C0183,2024-04-08,Mouse,2,25,COMPLETED
130481,C0383,2024-01-16,Laptop,3,1200,COMPLETED
130482,C0236,2024-02-23,Laptop,2,1200,CANCELLED
130483,C0282,2024-04-23,Laptop,2,1200,PENDING
130484,C0256,2024-03-18,Headphones,1,150,COMPLETED
130485,C0071,2024-01-05,Headphones,2,150,COMPLETED
130486,C0860,2024-01-28,Headphones,3,150,COMPLETED
130487,C0830,2024-01-10,Laptop,2,1200,COMPLETED
130488,C0022,2024-02-24,Monitor,2,300,COMPLETED
130489,C0084,2024-04-12,Keyboard,3,75,COMPLETED
130490,C0884,2024-01-08,Headphones,3,150,COMPLETED
130491,C0429,2024-03-02,Mouse,3,25,COMPLETED
130492,C0775,2024-02-14,Mouse,3,25,CANCELLED
130493,C0040,2024-01-12,Headphones,3,150,COMPLETED
130494,C0383,2024-02-14,Monitor,1,300,CANCELLED
130495,C0644,2024-04-24,Headphones,3,150,CANCELLED
130496,C0987,2024-04-23,Headphones,1,150,COMPLETED
130497,C0951,2024-03-22,Monitor,2,300,PENDING
130498,C0918,2024-01-30,Monitor,3,300,COMPLETED
130499,C0079,2024-01-19,Keyboard,3,75,COMPLETED
130500,C0541,2024-04-02,Headphones,2,150,COMPLETED
130501,C0689,2024-04-19,Keyboard,3,75,PENDING
130502,C0507,2024-03-24,Laptop,2,1200,PENDING
130503,C0537,2024-03-01,Headphones,3,150,COMPLETED
130504,C0829,2024-04-17,Monitor,1,300,COMPLETED
130505,C0973,2024-02-07,Keyboard,1,75,COMPLETED
130506,C0060,2024-01-13,Keyboard,2,75,COMPLETED
130507,C0388,2024-04-14,Headphones,1,150,COMPLETED
130508,C0735,2024-01-21,Mouse,3,25,COMPLETED
130509,C0534,2024-03-24,Keyboard,2,75,COMPLETED
130510,C0202,2024-03-10,Mouse,1,25,CANCELLED
130511,C0417,2024-01-19,Laptop,1,1200,COMPLETED
130512,C0908,2024-04-06,Mouse,2,25,COMPLETED
130513,C0628,2024-02-18,Laptop,1,1200,COMPLETED
130514,C0301,2024-01-22,Laptop,3,1200,PENDING
130515,C0484,2024-03-11,Mouse,3,25,COMPLETED
130516,C0364,2024-01-06,Monitor,1,300,COMPLETED
130517,C0782,2024-03-24,Monitor,3,300,COMPLETED
130518,C0996,2024-02-08,Headphones,1,150,COMPLETED
130519,C0581,2024-01-22,Headphones,2,150,COMPLETED
130520,C0850,2024-04-14,Laptop,2,1200,CANCELLED
130521,C0486,2024-01-27,Headphones,3,150,PENDING
130522,C0948,2024-04-19,Laptop,2,1200,PENDING
130523,C0142,2024-04-25,Keyboard,3,75,COMPLETED
130524,C0701,2024-01-26,Headphones,3,150,COMPLETED
130525,C0459,2024-01-29,Mouse,1,25,CANCELLED
130526,C0901,2024-03-05,Laptop,1,1200,COMPLETED
130527,C0194,2024-03-11,Laptop,1,1200,COMPLETED
130528,C0856,2024-02-18,Keyboard,3,75,COMPLETED
130529,C0876,2024-01-21,Laptop,3,1200,COMPLETED
130530,C0795,2024-03-13,Mouse,2,25,COMPLETED
130531,C0510,2024-04-25,Laptop,2,1200,COMPLETED
130532,C0241,2024-04-26,Laptop,2,1200,COMPLETED
130533,C0440,2024-01-05,Laptop,1,1200,CANCELLED
130534,C0272,2024-03-10,Mouse,1,25,COMPLETED
130535,C0124,2024-02-01,Headphones,3,150,COMPLETED
130536,C0631,2024-02-10,Monitor,3,300,COMPLETED
130537,C0096,2024-02-27,Mouse,3,25,COMPLETED
130538,C0849,2024-03-07,Mouse,1,25,COMPLETED
130539,C0587,2024-04-28,Keyboard,1,75,PENDING
130540,C0416,2024-04-19,Mouse,2,25,CANCELLED
130541,C0942,2024-02-07,Monitor,1,300,COMPLETED
130542,C0205,2024-02-15,Laptop,2,1200,CANCELLED
130543,C0115,2024-04-18,Laptop,3,1200,COMPLETED
130544,C0024,2024-02-18,Mouse,2,25,COMPLETED
130545,C0009,2024-02-21,Monitor,2,300,CANCELLED
130546,C0841,2024-03-07,Monitor,1,300,COMPLETED
130547,C0257,2024-01-31,Headphones,1,150,CANCELLED
130548,C0150,2024-03-07,Mouse,3,25,PENDING
130549,C0260,2024-02-07,Monitor,3,300,COMPLETED
130550,C0929,2024-03-22,Keyboard,3,75,PENDING
130551,C0128,2024-03-09,Laptop,1,1200,COMPLETED
130552,C0692,2024-03-12,Headphones,3,150,COMPLETED
130553,C0637,2024-03-15,Headphones,1,150,COMPLETED
130554,C0917,2024-01-09,Headphones,2,150,COMPLETED
130555,C0686,2024-03-04,Keyboard,3,75,CANCELLED
130556,C0010,2024-02-24,Headphones,2,150,COMPLETED
130557,C0289,2024-03-11,Mouse,3,25,CANCELLED
130558,C0315,2024-01-27,Keyboard,2,75,CANCELLED
130559,C0271,2024-02-06,Monitor,3,300,COMPLETED
130560,C0238,2024-02-18,Mouse,2,25,COMPLETED
130561,C0477,2024-04-05,Headphones,3,150,COMPLETED
130562,C0370,2024-03-11,Monitor,2,300,COMPLETED
130563,C0058,2024-01-01,Monitor,2,300,COMPLETED
130564,C0509,2024-03-31,Headphones,2,150,COMPLETED
130565,C0124,2024-02-02,Laptop,1,1200,COMPLETED
130566,C0385,2024-01-30,Laptop,2,1200,COMPLETED
130567,C0004,2024-04-05,Keyboard,2,75,COMPLETED
130568,C0555,2024-01-16,Mouse,2,25,COMPLETED
130569,C0678,2024-03-22,Laptop,2,1200,COMPLETED
130570,C0838,2024-02-10,Monitor,3,300,COMPLETED
130571,C0051,2024-03-12,Headphones,1,150,CANCELLED
130572,C0123,2024-02-20,Laptop,2,1200,COMPLETED
130573,C0607,2024-01-04,Keyboard,1,75,COMPLETED
130574,C0233,2024-04-09,Laptop,3,1200,COMPLETED
130575,C0313,2024-04-07,Keyboard,3,75,COMPLETED
130576,C0416,2024-01-24,Monitor,2,300,COMPLETED
130577,C0645,2024-04-12,Laptop,2,1200,PENDING
130578,C0772,2024-03-08,Mouse,2,25,COMPLETED
130579,C0544,2024-01-19,Keyboard,3,75,COMPLETED
130580,C0379,2024-01-10,Keyboard,2,75,COMPLETED
130581,C0080,2024-03-20,Keyboard,3,75,CANCELLED
130582,C0486,2024-02-09,Laptop,1,1200,COMPLETED
130583,C0432,2024-04-11,Headphones,2,150,PENDING
130584,C0225,2024-03-17,Mouse,3,25,COMPLETED
130585,C0533,2024-01-08,Headphones,2,150,COMPLETED
130586,C0308,2024-03-15,Keyboard,2,75,COMPLETED
130587,C0793,2024-02-28,Mouse,2,25,COMPLETED
130588,C0262,2024-03-14,Headphones,3,150,COMPLETED
130589,C0549,2024-01-14,Headphones,1,150,PENDING
130590,C0919,2024-03-23,Headphones,3,150,COMPLETED
130591,C0001,2024-04-23,Headphones,1,150,COMPLETED
130592,C0247,2024-03-23,Headphones,2,150,COMPLETED
130593,C0873,2024-01-14,Laptop,1,1200,COMPLETED
130594,C0123,2024-01-16,Keyboard,3,75,COMPLETED
130595,C0719,2024-03-12,Headphones,2,150,COMPLETED
130596,C0663,2024-04-04,Mouse,3,25,CANCELLED
130597,C0888,2024-04-11,Mouse,1,25,PENDING
130598,C0254,2024-01-31,Headphones,3,150,COMPLETED
130599,C0562,2024-03-14,Monitor,3,300,PENDING
130600,C0292,2024-04-05,Laptop,3,1200,COMPLETED
130601,C0667,2024-02-12,Keyboard,1,75,COMPLETED
130602,C0954,2024-01-09,Headphones,2,150,COMPLETED
130603,C0233,2024-04-13,Headphones,2,150,COMPLETED
130604,C0079,2024-04-29,Keyboard,3,75,COMPLETED
130605,C0240,2024-02-19,Headphones,3,150,COMPLETED
130606,C0238,2024-02-26,Monitor,2,300,COMPLETED
130607,C0011,2024-01-25,Mouse,3,25,PENDING
130608,C0656,2024-03-03,Mouse,2,25,COMPLETED
130609,C0072,2024-03-04,Keyboard,1,75,COMPLETED
130610,C0753,2024-04-02,Headphones,3,150,PENDING
130611,C0475,2024-02-19,Laptop,1,1200,COMPLETED
130612,C0664,2024-01-19,Monitor,3,300,COMPLETED
130613,C0677,2024-04-20,Laptop,3,1200,COMPLETED
130614,C0934,2024-01-04,Laptop,3,1200,COMPLETED
130615,C0880,2024-03-21,Headphones,1,150,COMPLETED
130616,C0047,2024-04-27,Laptop,1,1200,COMPLETED
130617,C0183,2024-01-07,Headphones,3,150,COMPLETED
130618,C0267,2024-02-08,Keyboard,3,75,COMPLETED
130619,C0743,2024-02-22,Monitor,1,300,COMPLETED
130620,C0361,2024-04-20,Monitor,1,300,COMPLETED
130621,C0318,2024-02-26,Headphones,2,150,COMPLETED
130622,C0752,2024-03-07,Keyboard,2,75,COMPLETED
130623,C0993,2024-04-08,Laptop,3,1200,PENDING
130624,C0859,2024-04-08,Laptop,2,1200,COMPLETED
130625,C0685,2024-01-05,Keyboard,2,75,COMPLETED
130626,C0410,2024-03-20,Mouse,1,25,COMPLETED
130627,C0973,2024-02-04,Headphones,1,150,COMPLETED
130628,C0361,2024-04-05,Keyboard,1,75,COMPLETED
130629,C0332,2024-03-31,Headphones,3,150,COMPLETED
130630,C0465,2024-02-14,Monitor,1,300,COMPLETED
130631,C0500,2024-04-01,Monitor,2,300,COMPLETED
130632,C0623,2024-04-15,Mouse,2,25,COMPLETED
130633,C0928,2024-04-17,Keyboard,1,75,COMPLETED
130634,C0066,2024-03-11,Headphones,2,150,CANCELLED
130635,C0523,2024-01-26,Mouse,3,25,COMPLETED
130636,C0973,2024-03-27,Laptop,1,1200,COMPLETED
130637,C0126,2024-03-08,Headphones,2,150,COMPLETED
130638,C0822,2024-03-05,Headphones,2,150,COMPLETED
130639,C0187,2024-04-24,Keyboard,2,75,PENDING
130640,C0133,2024-03-08,Laptop,2,1200,COMPLETED
130641,C0039,2024-03-27,Keyboard,1,75,COMPLETED
130642,C0084,2024-04-22,Keyboard,1,75,COMPLETED
130643,C0580,2024-04-23,Monitor,1,300,COMPLETED
130644,C0942,2024-02-29,Headphones,2,150,COMPLETED
130645,C0120,2024-03-13,Headphones,3,150,PENDING
130646,C0307,2024-01-11,Headphones,2,150,COMPLETED
130647,C0302,2024-01-21,Monitor,2,300,COMPLETED
130648,C0019,2024-01-20,Laptop,1,1200,COMPLETED
130649,C0374,2024-02-10,Monitor,1,300,COMPLETED
130650,C0640,2024-02-08,Monitor,1,300,COMPLETED
